match_id,match_name,teamInnings,battingPos,batsmanName,dismissal,runs,balls,4s,6s,SR,out/not_out
T20I # 2011,Argentina Vs Bahamas,Bahamas,4,Dwight Wheatley, b T Rossi,1,5,0,0,20.00,out
T20I # 2011,Argentina Vs Bahamas,Bahamas,5,Kervon Hinds,lbw b Fennell,0,1,0,0,0.00,out
T20I # 2011,Argentina Vs Bahamas,Bahamas,6,Turan Brown, b Kirschbaum,7,21,0,0,33.33,out
T20I # 2011,Argentina Vs Bahamas,Bahamas,7,Gregory Taylor,c S Rossi b Rivero,19,29,2,0,65.51,out
T20I # 2011,Argentina Vs Bahamas,Bahamas,8,Sandeep Goud,c Baron b Kirschbaum,12,16,0,1,75.00,out
T20I # 2011,Argentina Vs Bahamas,Bahamas,9,Junior Scott,st  Escobar b Husain,4,5,0,0,80.00,out
T20I # 2011,Argentina Vs Bahamas,Bahamas,10,Julio Jemison , b Fennell,7,11,1,0,63.63,out
T20I # 2011,Argentina Vs Bahamas,Bahamas,11,Jonathan Barry,not out ,4,9,0,0,44.44,not_out
T20I # 2346,Bahrain Vs Oman,Bahrain,1,Umer Toor(c),c  Athavale b Fayyaz Butt,3,5,0,0,60.00,out
T20I # 2346,Bahrain Vs Oman,Bahrain,2,Sarfaraz Ali, b Shakeel Ahmed,23,23,5,0,100.00,out
T20I # 2346,Bahrain Vs Oman,Bahrain,3,Imran Ali , b Aqib Ilyas,30,23,5,0,130.43,out
T20I # 2346,Bahrain Vs Oman,Bahrain,4,Sohail Ahmed,c Mohammad Nadeem b Zeeshan Maqsood,3,10,0,0,30.00,out
T20I # 2346,Bahrain Vs Oman,Bahrain,5,Haider Butt, b Aqib Ilyas,8,8,1,0,100.00,out
T20I # 2346,Bahrain Vs Oman,Bahrain,6,Junaid Aziz,c  b Aqib Ilyas,2,9,0,0,22.22,out
T20I # 2346,Bahrain Vs Oman,Bahrain,7,Ahmer Bin Nasir,not out ,26,25,3,0,104.00,not_out
T20I # 2346,Bahrain Vs Oman,Bahrain,8,Sathaiya Veerapathiran,lbw b Aqib Ilyas,0,1,0,0,0.00,out
T20I # 2346,Bahrain Vs Oman,Bahrain,9,Rizwan Butt, b Shakeel Ahmed,0,2,0,0,0.00,out
T20I # 2346,Bahrain Vs Oman,Bahrain,10,Abdul Majid, b Bilal Khan,7,10,0,0,70.00,out
T20I # 2346,Bahrain Vs Oman,Bahrain,11,Ali Dawood,not out ,2,4,0,0,50.00,not_out
T20I # 2346,Bahrain Vs Oman,Oman,1,Kashyap Prajapati,not out ,57,44,6,2,129.54,not_out
T20I # 2346,Bahrain Vs Oman,Oman,2,Pratik Athavale ,not out ,50,42,6,0,119.04,not_out
T20I # 2007,Bermuda Vs Argentina,Bermuda,1,Kamau Leverock,c Musiani b Fennell,3,7,0,0,42.85,out
T20I # 2007,Bermuda Vs Argentina,Bermuda,2,Tre Manders,c Ferguson b Kirschbaum,74,41,9,4,180.48,out
T20I # 2007,Bermuda Vs Argentina,Bermuda,3,Terryn Fray,not out ,62,48,6,2,129.16,not_out
T20I # 2007,Bermuda Vs Argentina,Bermuda,4,Delray Rawlins(c),not out ,67,25,4,6,268.00,not_out
T20I # 2007,Bermuda Vs Argentina,Argentina,1,Pedro Baron, b Rawlins,11,10,2,0,110.00,out
T20I # 2007,Bermuda Vs Argentina,Argentina,2,Lautaro Musiani, b Rawlins,0,1,0,0,0.00,out
T20I # 2007,Bermuda Vs Argentina,Argentina,3,Alejandro Ferguson,c Manders b Brangman,32,32,6,0,100.00,out
T20I # 2007,Bermuda Vs Argentina,Argentina,4,Ramiro Escobar , b Jones,14,21,1,0,66.66,out
T20I # 2007,Bermuda Vs Argentina,Argentina,5,Alan	Kirschbaum,st  Smith b Rawlins,10,13,1,0,76.92,out
T20I # 2007,Bermuda Vs Argentina,Argentina,6,Tomas Rossi,c Leverock b Rawlins,2,4,0,0,50.00,out
T20I # 2007,Bermuda Vs Argentina,Argentina,7,David Mauro,not out ,12,14,0,0,85.71,not_out
T20I # 2007,Bermuda Vs Argentina,Argentina,8,Santiago Rossi, b Jones,0,3,0,0,0.00,out
T20I # 2007,Bermuda Vs Argentina,Argentina,9,Agustin Rivero, b Jones,0,2,0,0,0.00,out
T20I # 2007,Bermuda Vs Argentina,Argentina,10,Hernan Fennell(c), b Burgess,8,13,1,0,61.53,out
T20I # 2007,Bermuda Vs Argentina,Argentina,11,Agustin Husain,not out ,5,7,1,0,71.42,not_out
T20I # 2112,Croatia Vs Turkey,Croatia,1,Wasal Bitis, b Turkmen,1,5,0,0,20.00,out
T20I # 2112,Croatia Vs Turkey,Croatia,2,Naseem Khan, b Ozturk,1,4,0,0,25.00,out
T20I # 2112,Croatia Vs Turkey,Croatia,3,Pero Bosnjak , b Ozturk,7,8,1,0,87.50,out
T20I # 2112,Croatia Vs Turkey,Croatia,4,Sohail Ahmad,c Murat Yilmaz b Muhammed Turkmen,20,16,0,2,125.00,out
T20I # 2112,Croatia Vs Turkey,Croatia,5,Akshay Daxini,c Muhammet Bicer b Muhammed Turkmen,5,7,1,0,71.42,out
T20I # 2112,Croatia Vs Turkey,Croatia,6,Vedran Zanko(c),hit wicket b Elec,13,31,1,0,41.93,out
T20I # 2112,Croatia Vs Turkey,Croatia,7,Luka Stubbs, b Muhammed Turkmen,0,1,0,0,0.00,out
T20I # 2112,Croatia Vs Turkey,Croatia,8,Alen Magdalenic	, b Ozturk,5,4,1,0,125.00,out
T20I # 2112,Croatia Vs Turkey,Croatia,9,Hrvoje Hajnic,not out ,3,40,0,0,7.50,not_out
T20I # 2112,Croatia Vs Turkey,Croatia,10,Dominik Faletar,not out ,4,5,1,0,80.00,not_out
T20I # 2112,Croatia Vs Turkey,Turkey,1,Ishak Elec, b Zanko,0,3,0,0,0.00,out
T20I # 2112,Croatia Vs Turkey,Turkey,2,Ilyas Ataullah ,c Bitis b Zanko,0,3,0,0,0.00,out
T20I # 2112,Croatia Vs Turkey,Turkey,3,Ali Turkmen,not out ,40,18,7,1,222.22,not_out
T20I # 2112,Croatia Vs Turkey,Turkey,4,Romeo Nath,not out ,32,14,2,3,228.57,not_out
T20I # 1995,United Arab Emirates Vs Afghanistan,United Arab Emirates,1,Muhammad Waseem,c Rashid Khan b NaveenulHaq,75,50,8,3,150.00,out
T20I # 1995,United Arab Emirates Vs Afghanistan,United Arab Emirates,2,Vriitya Aravind ,c Najibullah Zadran b Gulbadin Naib,59,53,7,1,111.32,out
T20I # 1995,United Arab Emirates Vs Afghanistan,United Arab Emirates,3,Basil Hameed,lbw b Rashid Khan,3,4,0,0,75.00,out
T20I # 1995,United Arab Emirates Vs Afghanistan,United Arab Emirates,4,Rohan Mustafa,lbw b Rashid Khan,0,1,0,0,0.00,out
T20I # 1995,United Arab Emirates Vs Afghanistan,United Arab Emirates,5,CP Rizwan(c),run out (Gulbadin Naib),3,5,0,0,60.00,out
T20I # 1995,United Arab Emirates Vs Afghanistan,United Arab Emirates,6,Zawar Farid, b Gulbadin Naib,0,1,0,0,0.00,out
T20I # 1995,United Arab Emirates Vs Afghanistan,United Arab Emirates,7,Alishan Sharafu,not out ,7,5,1,0,140.00,not_out
T20I # 1995,United Arab Emirates Vs Afghanistan,United Arab Emirates,8,Aayan Afzal Khan,not out ,1,1,0,0,100.00,not_out
T20I # 1995,United Arab Emirates Vs Afghanistan,Afghanistan,1,Rahmanullah Gurbaz,c Muhammad Waseem b Zahoor Khan,20,15,3,0,133.33,out
T20I # 1995,United Arab Emirates Vs Afghanistan,Afghanistan,2,Ibrahim Zadran,not out ,60,51,5,1,117.64,not_out
T20I # 1995,United Arab Emirates Vs Afghanistan,Afghanistan,3,Gulbadin Naib,lbw b Zawar Farid,0,6,0,0,0.00,out
T20I # 1995,United Arab Emirates Vs Afghanistan,Afghanistan,4,Afsar Zazai ,c Sharafu b Zahoor Khan,13,19,0,0,68.42,out
T20I # 1995,United Arab Emirates Vs Afghanistan,Afghanistan,5,Najibullah Zadran,c Zahoor Khan b Akif Raja,1,2,0,0,50.00,out
T20I # 1995,United Arab Emirates Vs Afghanistan,Afghanistan,6,Karim Janat,not out ,56,22,4,5,254.54,not_out
T20I # 1994,Afghanistan Vs United Arab Emirates,Afghanistan,1,Hazratullah Zazai,lbw b Zawar Farid,27,29,2,0,93.10,out
T20I # 1994,Afghanistan Vs United Arab Emirates,Afghanistan,2,Rahmanullah Gurbaz ,c Basil Hameed b Junaid Siddique,15,11,3,0,136.36,out
T20I # 1994,Afghanistan Vs United Arab Emirates,Afghanistan,3,Ibrahim Zadran,c  Aravind b Zahoor Khan,1,4,0,0,25.00,out
T20I # 1994,Afghanistan Vs United Arab Emirates,Afghanistan,4,Afsar Zazai,c  Aravind b Zawar Farid,18,24,2,0,75.00,out
T20I # 1994,Afghanistan Vs United Arab Emirates,Afghanistan,5,Najibullah Zadran,not out ,37,29,5,1,127.58,not_out
T20I # 1994,Afghanistan Vs United Arab Emirates,Afghanistan,6,Karim Janat,c Rohan Mustafa b Akif Raja,7,7,1,0,100.00,out
T20I # 1994,Afghanistan Vs United Arab Emirates,Afghanistan,7,Azmatullah Omarzai,c Basil Hameed b Zahoor Khan,12,9,2,0,133.33,out
T20I # 1994,Afghanistan Vs United Arab Emirates,Afghanistan,8,Rashid Khan(c),not out ,14,7,1,1,200.00,not_out
T20I # 1994,Afghanistan Vs United Arab Emirates,United Arab Emirates,1,Muhammad Waseem,c Rashid Khan b Karim Janat,91,50,8,7,182.00,out
T20I # 1994,Afghanistan Vs United Arab Emirates,United Arab Emirates,2,Vriitya Aravind ,not out ,38,46,2,0,82.60,not_out
T20I # 1994,Afghanistan Vs United Arab Emirates,United Arab Emirates,3,CP Rizwan(c),not out ,9,14,1,0,64.28,not_out
T20I # 2332,Zimbabwe Vs Namibia,Zimbabwe,1,Innocent Kaia,run out (Lungameni Green),15,8,2,0,187.50,out
T20I # 2332,Zimbabwe Vs Namibia,Zimbabwe,2,Tinashe Kamunhukamwe,c  Green b Erasmus,32,32,3,2,100.00,out
T20I # 2332,Zimbabwe Vs Namibia,Zimbabwe,3,Craig Ervine(c),not out ,54,43,3,1,125.58,not_out
T20I # 2332,Zimbabwe Vs Namibia,Zimbabwe,4,Sikandar Raza, b Erasmus,2,4,0,0,50.00,out
T20I # 2332,Zimbabwe Vs Namibia,Zimbabwe,5,Ryan Burl,c Erasmus b Klazinge,13,11,0,1,118.18,out
T20I # 2332,Zimbabwe Vs Namibia,Zimbabwe,6,Carl Mumba,c Lungameni b Klazinge,8,9,1,0,88.88,out
T20I # 2332,Zimbabwe Vs Namibia,Zimbabwe,7,Wessly Madhevere,c Erasmus b Frylinck,7,5,1,0,140.00,out
T20I # 2332,Zimbabwe Vs Namibia,Zimbabwe,8,Faraz Akram,not out ,10,9,0,1,111.11,not_out
T20I # 2332,Zimbabwe Vs Namibia,Namibia,1,Michael van Lingen, b Burl,47,27,6,3,174.07,out
T20I # 2332,Zimbabwe Vs Namibia,Namibia,2,Nikolaas Davin, b Burl,34,25,3,2,136.00,out
T20I # 2332,Zimbabwe Vs Namibia,Namibia,3,Jan Frylinck, b Chatara,29,26,3,0,111.53,out
T20I # 2332,Zimbabwe Vs Namibia,Namibia,4,Gerhard Erasmus(c),not out ,31,28,3,1,110.71,not_out
T20I # 2332,Zimbabwe Vs Namibia,Namibia,5,JJ Smit,not out ,6,6,0,0,100.00,not_out
T20I # 2085,Germany Vs Belgium,Germany,1,Venkatraman Ganesan(c),c Shaheryar Butt b Sheraz Sheikh,52,33,9,0,157.57,out
T20I # 2085,Germany Vs Belgium,Germany,2,Mudassar Muhammad,c Aziz Mohammad b Thapliyal,0,1,0,0,0.00,out
T20I # 2085,Germany Vs Belgium,Germany,3,Shahid Afridi, b Thapliyal,20,11,3,1,181.81,out
T20I # 2085,Germany Vs Belgium,Germany,4,Vijayshankar Chikkannaiah,lbw b Khalid Ahmadi,26,17,4,0,152.94,out
T20I # 2085,Germany Vs Belgium,Germany,5,Sahir Naqash,c Saber Zakhil b Sajad Ahmadzai,12,11,2,0,109.09,out
T20I # 2085,Germany Vs Belgium,Germany,6,Harmanjot Singh,run out (Sheraz SheikhShaheryar Butt),4,6,0,0,66.66,out
T20I # 2085,Germany Vs Belgium,Germany,7,Sachin Mandy ,c Sajad Ahmadzai b Khalid Ahmadi,23,19,2,1,121.05,out
T20I # 2085,Germany Vs Belgium,Germany,8,Muslim Yar,not out ,23,17,2,1,135.29,not_out
T20I # 2085,Germany Vs Belgium,Germany,9,Zahid Zadran,not out ,4,6,0,0,66.66,not_out
T20I # 2085,Germany Vs Belgium,Belgium,1,Muhammad Muneeb,c Ganesan b Muslim Yar,18,14,2,1,128.57,out
T20I # 2085,Germany Vs Belgium,Belgium,2,Aziz Mohammad,c Chikkannaiah b Zahid Zadran,12,8,3,0,150.00,out
T20I # 2085,Germany Vs Belgium,Belgium,3,Ali Raza,c  Sachin Mandy b Sahir Naqash,35,21,4,2,166.66,out
T20I # 2085,Germany Vs Belgium,Belgium,4,Sheraz Sheikh(c),c Mudassar Muhammad b Bharathi,19,15,4,0,126.66,out
T20I # 2085,Germany Vs Belgium,Belgium,5,Shaheryar Butt,c sub (AbdulShakoor Rahimzei) b Bharathi,2,4,0,0,50.00,out
T20I # 2085,Germany Vs Belgium,Belgium,6,Omid Mailk Khel ,c Singh b Zahid Zadran,13,16,0,0,81.25,out
T20I # 2085,Germany Vs Belgium,Belgium,7,Saber Zakhil,c Ghulam Ahmadi b Sahir Naqash,37,26,4,2,142.30,out
T20I # 2085,Germany Vs Belgium,Belgium,8,Khalid Ahmadi,c Singh b Sahir Naqash,1,2,0,0,50.00,out
T20I # 2085,Germany Vs Belgium,Belgium,9,Sajad Ahmadzai,c sub (AbdulShakoor Rahimzei) b Muslim Yar,13,7,1,1,185.71,out
T20I # 2085,Germany Vs Belgium,Belgium,10,Ravi Thapliyal,not out ,7,5,1,0,140.00,not_out
T20I # 2085,Germany Vs Belgium,Belgium,11,Fahim Bhatti,not out ,4,2,1,0,200.00,not_out
T20I # 2337,Namibia Vs Zimbabwe,Namibia,1,Michael van Lingen,c Madhevere b Ngarava,0,3,0,0,0.00,out
T20I # 2337,Namibia Vs Zimbabwe,Namibia,2,Nikolaas Davin,c Kaia b Sikandar Raza,19,20,3,0,95.00,out
T20I # 2337,Namibia Vs Zimbabwe,Namibia,3,Gerhard Erasmus(c),c sub (TS Kamunhukamwe) b Ngarava,6,13,1,0,46.15,out
T20I # 2337,Namibia Vs Zimbabwe,Namibia,4,Jan Frylinck,lbw b Burl,19,19,2,1,100.00,out
T20I # 2337,Namibia Vs Zimbabwe,Namibia,5,JJ Smit,c Sikandar Raza b Chatara,29,28,1,2,103.57,out
T20I # 2337,Namibia Vs Zimbabwe,Namibia,6,Zane Green ,lbw b Sikandar Raza,17,13,2,0,130.76,out
T20I # 2337,Namibia Vs Zimbabwe,Namibia,7,JP Kotze,c  b Sikandar Raza,2,6,0,0,33.33,out
T20I # 2337,Namibia Vs Zimbabwe,Namibia,8,Jan Nicol LoftieEaton,c Ervine b Sikandar Raza,1,3,0,0,33.33,out
T20I # 2337,Namibia Vs Zimbabwe,Namibia,9,Bernard Scholtz,not out ,5,2,1,0,250.00,not_out
T20I # 2337,Namibia Vs Zimbabwe,Namibia,10,Handre Klazinge, b Chatara,1,2,0,0,50.00,out
T20I # 2337,Namibia Vs Zimbabwe,Namibia,11,Tangeni Lungameni,c  Madande b Chatara,0,3,0,0,0.00,out
T20I # 2337,Namibia Vs Zimbabwe,Zimbabwe,1,Innocent Kaia,c van Lingen b Smit,1,4,0,0,25.00,out
T20I # 2337,Namibia Vs Zimbabwe,Zimbabwe,2,Nick Welch,lbw b Erasmus,23,30,2,0,76.66,out
T20I # 2337,Namibia Vs Zimbabwe,Zimbabwe,3,Craig Ervine(c),c Kotze b Smit,0,2,0,0,0.00,out
T20I # 2337,Namibia Vs Zimbabwe,Zimbabwe,4,Wessly Madhevere, b Scholtz,4,4,0,0,100.00,out
T20I # 2337,Namibia Vs Zimbabwe,Zimbabwe,5,Sikandar Raza,c Erasmus b Scholtz,2,10,0,0,20.00,out
T20I # 2337,Namibia Vs Zimbabwe,Zimbabwe,6,Ryan Burl, b Scholtz,19,29,1,0,65.51,out
T20I # 2337,Namibia Vs Zimbabwe,Zimbabwe,7,Clive Madande ,c Frylinck b Lungameni,16,15,1,0,106.66,out
T20I # 2337,Namibia Vs Zimbabwe,Zimbabwe,8,Luke Jongwe,run out (van Lingen Green),24,16,3,0,150.00,out
T20I # 2337,Namibia Vs Zimbabwe,Zimbabwe,9,Ainsley Ndlovu,c Lungameni b Frylinck,3,5,0,0,60.00,out
T20I # 2337,Namibia Vs Zimbabwe,Zimbabwe,10,Richard Ngarava, b Smit,0,1,0,0,0.00,out
T20I # 2337,Namibia Vs Zimbabwe,Zimbabwe,11,Tendai Chatara,not out ,0,0,0,0,-,not_out
T20I # 1990,New Zealand Vs India,New Zealand,1,Finn Allen,c Yadav b Washington Sundar,35,23,4,2,152.17,out
T20I # 1990,New Zealand Vs India,New Zealand,2,Devon Conway ,c Hooda b Arshdeep Singh,52,35,7,1,148.57,out
T20I # 1990,New Zealand Vs India,New Zealand,3,Mark Chapman,c  b Washington Sundar,0,4,0,0,0.00,out
T20I # 1990,New Zealand Vs India,New Zealand,4,Glenn Phillips,c Yadav b Kuldeep Yadav,17,22,1,0,77.27,out
T20I # 1990,New Zealand Vs India,New Zealand,5,Daryl Mitchell,not out ,59,30,3,5,196.66,not_out
T20I # 1990,New Zealand Vs India,New Zealand,6,Michael Bracewell,run out ( Ishan Kishan),1,2,0,0,50.00,out
T20I # 1990,New Zealand Vs India,New Zealand,7,Mitchell Santner(c),c Tripathi b Shivam Mavi,7,5,1,0,140.00,out
T20I # 1990,New Zealand Vs India,New Zealand,8,Ish Sodhi,not out ,0,0,0,0,-,not_out
T20I # 1990,New Zealand Vs India,India,1,Shubman Gill,c Allen b Santner,7,6,1,0,116.66,out
T20I # 1990,New Zealand Vs India,India,2,Ishan Kishan , b Bracewell,4,5,1,0,80.00,out
T20I # 1990,New Zealand Vs India,India,3,Rahul Tripathi,c  Conway b Duffy,0,6,0,0,0.00,out
T20I # 1990,New Zealand Vs India,India,4,Suryakumar Yadav,c Allen b Sodhi,47,34,6,2,138.23,out
T20I # 1990,New Zealand Vs India,India,5,Hardik Pandya(c),c  b Bracewell,21,20,1,1,105.00,out
T20I # 1990,New Zealand Vs India,India,6,Washington Sundar,c Duffy b Ferguson,50,28,5,3,178.57,out
T20I # 1990,New Zealand Vs India,India,7,Deepak Hooda,st  Conway b Santner,10,10,0,1,100.00,out
T20I # 1990,New Zealand Vs India,India,8,Shivam Mavi,run out (Santner),2,3,0,0,66.66,out
T20I # 1990,New Zealand Vs India,India,9,Kuldeep Yadav,c  Conway b Ferguson,0,1,0,0,0.00,out
T20I # 1990,New Zealand Vs India,India,10,Arshdeep Singh,not out ,0,6,0,0,0.00,not_out
T20I # 1990,New Zealand Vs India,India,11,Umran Malik,not out ,4,1,1,0,400.00,not_out
T20I # 2105,Kenya Vs Uganda,Kenya,1,Rushab Patel,c  Kakuru b Riazat Ali Shah,17,14,2,1,121.42,out
T20I # 2105,Kenya Vs Uganda,Kenya,2,Collins Obuya, b Nakrani,3,7,0,0,42.85,out
T20I # 2105,Kenya Vs Uganda,Kenya,3,Sukhdeep Singh ,st  Kakuru b Ramjani,5,12,0,0,41.66,out
T20I # 2105,Kenya Vs Uganda,Kenya,4,Nelson Odhiambo,run out (Riazat Ali Shah),50,43,0,3,116.27,out
T20I # 2105,Kenya Vs Uganda,Kenya,5,Rakep Patel(c), b Waiswa,6,8,0,0,75.00,out
T20I # 2105,Kenya Vs Uganda,Kenya,6,Sachin Bhudia,c Nakrani b Ssenyondo,15,12,1,1,125.00,out
T20I # 2105,Kenya Vs Uganda,Kenya,7,Shem Ngoche,st  Kakuru b Ssenyondo,14,17,0,0,82.35,out
T20I # 2105,Kenya Vs Uganda,Kenya,8,Lucas Oluoch,not out ,2,4,0,0,50.00,not_out
T20I # 2105,Kenya Vs Uganda,Kenya,9,Gerard Mwendwa,run out (Waiswa),2,3,0,0,66.66,out
T20I # 2105,Kenya Vs Uganda,Uganda,1,Simon Ssesazi,not out ,56,45,4,3,124.44,not_out
T20I # 2105,Kenya Vs Uganda,Uganda,2,Robinson Obuya,c  Singh b Mwendwa,1,5,0,0,20.00,out
T20I # 2105,Kenya Vs Uganda,Uganda,3,Kenneth Waiswa,lbw b Vraj Patel,7,5,1,0,140.00,out
T20I # 2105,Kenya Vs Uganda,Uganda,4,Riazat Ali Shah(c),c Bhudia b Vraj Patel,4,2,1,0,200.00,out
T20I # 2105,Kenya Vs Uganda,Uganda,5,Dinesh Nakrani,c RN Patel b Vishil Patel,34,41,2,1,82.92,out
T20I # 2105,Kenya Vs Uganda,Uganda,6,Pascal Murungi,c Bhudia b Vishil Patel,2,4,0,0,50.00,out
T20I # 2105,Kenya Vs Uganda,Uganda,7,Roger Mukasa,not out ,9,10,1,0,90.00,not_out
T20I # 2035,Pakistan Vs Afghanistan,Pakistan,1,Mohammad Haris ,c Usman Ghani b Mujeeb Ur Rahman,1,3,0,0,33.33,out
T20I # 2035,Pakistan Vs Afghanistan,Pakistan,2,Saim Ayub,c Mujeeb Ur Rahman b Karim Janat,49,40,4,2,122.50,out
T20I # 2035,Pakistan Vs Afghanistan,Pakistan,3,Tayyab Tahir,c Fareed Ahmad b Mohammad Nabi,10,9,2,0,111.11,out
T20I # 2035,Pakistan Vs Afghanistan,Pakistan,4,Abdullah Shafique, b Rashid Khan,23,13,1,2,176.92,out
T20I # 2035,Pakistan Vs Afghanistan,Pakistan,5,Iftikhar Ahmed,c Rashid Khan b Fazalhaq Farooqi,31,25,0,2,124.00,out
T20I # 2035,Pakistan Vs Afghanistan,Pakistan,6,Imad Wasim,c Karim Janat b Mujeeb Ur Rahman,13,7,2,0,185.71,out
T20I # 2035,Pakistan Vs Afghanistan,Pakistan,7,Shadab Khan(c),hit wicket b Fareed Ahmad,28,17,5,0,164.70,out
T20I # 2035,Pakistan Vs Afghanistan,Pakistan,8,Mohammad Nawaz,not out ,5,3,0,0,166.66,not_out
T20I # 2035,Pakistan Vs Afghanistan,Pakistan,9,Mohammad Wasim,not out ,9,4,0,1,225.00,not_out
T20I # 2035,Pakistan Vs Afghanistan,Afghanistan,1,Rahmanullah Gurbaz , b Ihsanullah,18,11,1,1,163.63,out
T20I # 2035,Pakistan Vs Afghanistan,Afghanistan,2,Sediqullah Atal,lbw b Mohammad Wasim,11,19,0,1,57.89,out
T20I # 2035,Pakistan Vs Afghanistan,Afghanistan,3,Ibrahim Zadran,c Mohammad Nawaz b Shadab Khan,3,6,0,0,50.00,out
T20I # 2035,Pakistan Vs Afghanistan,Afghanistan,4,Usman Ghani,c Abdullah Shafique b Shadab Khan,15,17,1,0,88.23,out
T20I # 2035,Pakistan Vs Afghanistan,Afghanistan,5,Mohammad Nabi,run out (Tayyab Tahir Mohammad Haris),17,10,1,1,170.00,out
T20I # 2035,Pakistan Vs Afghanistan,Afghanistan,6,Najibullah Zadran,retired hurt ,0,1,0,0,0.00,out
T20I # 2035,Pakistan Vs Afghanistan,Afghanistan,7,Karim Janat,c  Mohammad Haris b Ihsanullah,0,1,0,0,0.00,out
T20I # 2035,Pakistan Vs Afghanistan,Afghanistan,8,Rashid Khan(c),c Abdullah Shafique b Imad Wasim,16,14,2,1,114.28,out
T20I # 2035,Pakistan Vs Afghanistan,Afghanistan,9,Mujeeb Ur Rahman,lbw b Shadab Khan,0,2,0,0,0.00,out
T20I # 2035,Pakistan Vs Afghanistan,Afghanistan,10,Fareed Ahmad,c Mohammad Wasim b Ihsanullah,5,9,1,0,55.55,out
T20I # 2035,Pakistan Vs Afghanistan,Afghanistan,11,Azmatullah Omarzai,c Tayyab Tahir b Zaman Khan,21,20,2,1,105.00,out
T20I # 2035,Pakistan Vs Afghanistan,Afghanistan,12,Fazalhaq Farooqi,not out ,1,2,0,0,50.00,not_out
T20I # 2121,Guernsey Vs Jersey,Guernsey,1,Ben Fitchet,c ZM Tribe b Miles,26,15,5,0,173.33,out
T20I # 2121,Guernsey Vs Jersey,Guernsey,2,Luke Le Tissier,c Ward b Miles,4,11,1,0,36.36,out
T20I # 2121,Guernsey Vs Jersey,Guernsey,3,Josh Butler(c),c Blampied b Ward,2,7,0,0,28.57,out
T20I # 2121,Guernsey Vs Jersey,Guernsey,4,Matthew Stokes, b Perchard,24,21,3,0,114.28,out
T20I # 2121,Guernsey Vs Jersey,Guernsey,5,Isaac Damarell , b Ward,7,5,1,0,140.00,out
T20I # 2121,Guernsey Vs Jersey,Guernsey,6,Tom Nightingale,c  b Blampied,28,28,4,0,100.00,out
T20I # 2121,Guernsey Vs Jersey,Guernsey,7,Oliver Nightingale,not out ,29,24,2,0,120.83,not_out
T20I # 2121,Guernsey Vs Jersey,Guernsey,8,Martin DaleBradley,not out ,6,9,0,0,66.66,not_out
T20I # 2121,Guernsey Vs Jersey,Jersey,1,Harrison Carlyon,st  Damarell b Bichard,48,34,8,0,141.17,out
T20I # 2121,Guernsey Vs Jersey,Jersey,2,Charlie Brennan,not out ,67,46,6,4,145.65,not_out
T20I # 2121,Guernsey Vs Jersey,Jersey,3,Julius Sumerauer,c OB Nightingale b DaleBradley,0,2,0,0,0.00,out
T20I # 2121,Guernsey Vs Jersey,Jersey,4,Asa Tribe , b Bichard,1,5,0,0,20.00,out
T20I # 2121,Guernsey Vs Jersey,Jersey,5,Jonty Jenner,not out ,10,5,0,1,200.00,not_out
T20I # 2072,Finland Vs Denmark,Finland,1,Nathan Collins(c),lbw b Lucky Ali,11,20,1,0,55.00,out
T20I # 2072,Finland Vs Denmark,Finland,2,Jordan OBrien,c Ahmad b Saud Munir,8,16,0,0,50.00,out
T20I # 2072,Finland Vs Denmark,Finland,3,Aravind Mohan ,c  Abdul Hashmi b Saud Munir,3,9,0,0,33.33,out
T20I # 2072,Finland Vs Denmark,Finland,4,Vanraaj Padhaal,c Kristensen b Shah,13,18,1,0,72.22,out
T20I # 2072,Finland Vs Denmark,Finland,5,Atif Rasheed,st  Abdul Hashmi b Lucky Ali,30,26,2,1,115.38,out
T20I # 2072,Finland Vs Denmark,Finland,6,Amjad Sher, b Saud Munir,0,4,0,0,0.00,out
T20I # 2072,Finland Vs Denmark,Finland,7,Faheem Nellancheri, b Shah,2,4,0,0,50.00,out
T20I # 2072,Finland Vs Denmark,Finland,8,Peter Gallagher,c  Abdul Hashmi b Shah,1,4,0,0,25.00,out
T20I # 2072,Finland Vs Denmark,Finland,9,Mahesh Tambe,run out (Hald Abdul Hashmi),8,8,0,0,100.00,out
T20I # 2072,Finland Vs Denmark,Finland,10,Akhil Arjunan, b Shah,0,1,0,0,0.00,out
T20I # 2072,Finland Vs Denmark,Finland,11,Raaz Mohammad,not out ,9,9,1,0,100.00,not_out
T20I # 2072,Finland Vs Denmark,Denmark,1,Rizwan Mahmood,c Akhil Arjunan b Gallagher,4,11,0,0,36.36,out
T20I # 2072,Finland Vs Denmark,Denmark,2,Hamid Shah(c),c Jordan OBrien b Akhil Arjunan,27,20,1,2,135.00,out
T20I # 2072,Finland Vs Denmark,Denmark,3,Shangeev Thanikaithasan  ,not out ,41,31,1,3,132.25,not_out
T20I # 2072,Finland Vs Denmark,Denmark,4,Saif Ahmad,not out ,22,27,1,0,81.48,not_out
T20I # 2192,West Indies Vs India,West Indies,1,Brandon King,c  b Kuldeep Yadav,42,42,5,1,100.00,out
T20I # 2192,West Indies Vs India,West Indies,2,Kyle Mayers,c Arshdeep Singh b Patel,25,20,3,1,125.00,out
