match_id,match_name,bowlingTeam,bowlerName,overs,maiden,runs,wickets,economy,0s,4s,6s,wides,noBalls
T20I # 2239,Qatar Vs Kuwait,Kuwait,Shiraz Khan,4,0,17,2,4.25,15,2,0,0,0
T20I # 2239,Qatar Vs Kuwait,Kuwait,Mohammed Aslam,4,0,39,0,9.75,8,3,2,2,0
T20I # 2239,Qatar Vs Kuwait,Kuwait,Adnan Idrees,2,0,19,0,9.50,2,2,0,0,0
T20I # 2239,Qatar Vs Kuwait,Qatar,Muhammad Jabir,4,0,33,1,8.25,8,1,2,1,0
T20I # 2239,Qatar Vs Kuwait,Qatar,Mirza Mohammed Baig,1,0,22,0,22.00,1,2,2,1,0
T20I # 2239,Qatar Vs Kuwait,Qatar,Muhammad Murad,4,0,31,2,7.75,11,4,1,0,0
T20I # 2239,Qatar Vs Kuwait,Qatar,Adnan Mirza,4,0,20,3,5.00,11,0,1,0,0
T20I # 2239,Qatar Vs Kuwait,Qatar,Bukhar Illikkal,4,0,30,1,7.50,10,1,2,1,0
T20I # 2239,Qatar Vs Kuwait,Qatar,Himanshu Rathod,3,0,18,2,6.00,8,1,1,0,0
T20I # 2244,Malaysia Vs Papua New Guinea,Papua New Guinea,Semo Kamea,4,0,35,2,8.75,10,3,1,2,4
T20I # 2244,Malaysia Vs Papua New Guinea,Papua New Guinea,Alei Nao,4,0,26,3,6.50,10,2,1,1,0
T20I # 2244,Malaysia Vs Papua New Guinea,Papua New Guinea,Norman Vanua,4,0,29,2,7.25,10,2,1,1,0
T20I # 2244,Malaysia Vs Papua New Guinea,Papua New Guinea,John Kariko,3,0,22,1,7.33,8,2,1,0,0
T20I # 2244,Malaysia Vs Papua New Guinea,Papua New Guinea,Assad Vala,1,0,7,0,7.00,4,0,1,0,0
T20I # 2244,Malaysia Vs Papua New Guinea,Papua New Guinea,Riley Hekure,2,0,15,0,7.50,5,2,0,1,0
T20I # 2244,Malaysia Vs Papua New Guinea,Papua New Guinea,Hiri Hiri,1,0,4,0,4.00,2,0,0,0,0
T20I # 2244,Malaysia Vs Papua New Guinea,Papua New Guinea,Charles Amini,1,0,13,0,13.00,1,1,1,0,0
T20I # 2244,Malaysia Vs Papua New Guinea,Malaysia,Syazrul Idrus,1,0,24,0,24.00,0,2,1,6,0
T20I # 2244,Malaysia Vs Papua New Guinea,Malaysia,Vijay Unni,1,0,14,0,14.00,2,0,2,0,0
T20I # 2244,Malaysia Vs Papua New Guinea,Malaysia,Rizwan Haider,2,0,21,0,10.50,4,4,0,1,0
T20I # 2244,Malaysia Vs Papua New Guinea,Malaysia,Khizar Hayat,2,0,21,0,10.50,3,4,0,0,0
T20I # 2244,Malaysia Vs Papua New Guinea,Malaysia,Virandeep Singh,2,0,13,0,6.50,3,1,0,0,0
T20I # 2244,Malaysia Vs Papua New Guinea,Malaysia,Connor Smith,1.4,0,15,1,9.00,3,1,1,0,0
T20I # 2241,Malaysia Vs Hong Kong,Hong Kong,Ayush Shukla,2,0,25,0,12.50,5,3,1,2,0
T20I # 2241,Malaysia Vs Hong Kong,Hong Kong,Nasrulla Rana,2,0,33,0,16.50,4,1,2,3,3
T20I # 2241,Malaysia Vs Hong Kong,Hong Kong,Ehsan Khan,4,0,32,2,8.00,10,2,2,0,0
T20I # 2241,Malaysia Vs Hong Kong,Hong Kong,Hassan Khan Mohammad,1,0,21,0,21.00,2,1,2,4,0
T20I # 2241,Malaysia Vs Hong Kong,Hong Kong,Mohammad Ghazanfar,4,0,22,3,5.50,12,1,1,0,0
T20I # 2241,Malaysia Vs Hong Kong,Hong Kong,Anas Khan,4,0,17,1,4.25,9,0,0,1,0
T20I # 2241,Malaysia Vs Hong Kong,Hong Kong,Nizakat Khan,3,0,22,2,7.33,6,0,2,0,0
T20I # 2241,Malaysia Vs Hong Kong,Malaysia,Syazrul Idrus,4,0,24,1,6.00,9,2,0,0,0
T20I # 2241,Malaysia Vs Hong Kong,Malaysia,Vijay Unni,4,0,21,2,5.25,12,2,0,0,0
T20I # 2241,Malaysia Vs Hong Kong,Malaysia,Rizwan Haider,2,0,13,0,6.50,4,1,0,1,0
T20I # 2241,Malaysia Vs Hong Kong,Malaysia,Khizar Hayat,4,0,9,2,2.25,15,0,0,0,0
T20I # 2241,Malaysia Vs Hong Kong,Malaysia,Virandeep Singh,4,0,10,4,2.50,14,0,0,0,0
T20I # 2241,Malaysia Vs Hong Kong,Malaysia,Muhammad Amir,1,0,1,1,1.00,5,0,0,0,0
T20I # 2300,Pakistan Vs Bangladesh,Bangladesh,Ripon Mondol,2,0,20,0,10.00,5,1,2,0,0
T20I # 2300,Pakistan Vs Bangladesh,Bangladesh,Rakibul Hasan,2,0,12,1,6.00,6,2,0,0,0
T20I # 2300,Pakistan Vs Bangladesh,Bangladesh,Afif Hossain,1,0,15,0,15.00,2,2,1,0,0
T20I # 2300,Pakistan Vs Bangladesh,Pakistan,Arshad Iqbal,2,0,14,3,7.00,8,1,1,2,0
T20I # 2300,Pakistan Vs Bangladesh,Pakistan,Arafat Minhas,1,0,15,0,15.00,2,3,0,0,1
T20I # 2300,Pakistan Vs Bangladesh,Pakistan,Sufiyan Muqeem,2,0,32,1,16.00,2,3,2,0,0
T20I # 2215,Uganda Vs Tanzania,Tanzania,Mohamed Issa,3,0,47,1,15.66,4,6,2,0,1
T20I # 2215,Uganda Vs Tanzania,Tanzania,Salum Jumbe,4,0,33,2,8.25,10,4,1,0,0
T20I # 2215,Uganda Vs Tanzania,Tanzania,Ally Kimote,3,0,27,0,9.00,10,6,0,0,0
T20I # 2215,Uganda Vs Tanzania,Tanzania,Yalinde Nkanya,4,0,26,1,6.50,10,1,1,2,0
T20I # 2215,Uganda Vs Tanzania,Tanzania,SanjayKumar Thakor,3,0,20,0,6.66,6,2,0,0,0
T20I # 2215,Uganda Vs Tanzania,Tanzania,Kassim Nassoro,3,0,17,1,5.66,8,2,0,0,0
T20I # 2215,Uganda Vs Tanzania,Uganda,Jonathan Ssebanja,3,0,12,2,4.00,12,2,0,0,0
T20I # 2215,Uganda Vs Tanzania,Uganda,Bilal Hassan,2.5,0,21,3,7.41,9,2,1,1,0
T20I # 2215,Uganda Vs Tanzania,Uganda,Alpesh Ramjani,4,0,27,2,6.75,8,3,0,0,0
T20I # 2215,Uganda Vs Tanzania,Uganda,Henry Ssenyondo,4,0,31,0,7.75,6,4,0,0,0
T20I # 2215,Uganda Vs Tanzania,Uganda,Kenneth Waiswa,3,0,19,3,6.33,9,3,0,0,0
T20I # 2205,Uganda Vs Rwanda,Rwanda,Zappy Bimenyimana,4,0,32,2,8.00,12,4,1,1,0
T20I # 2205,Uganda Vs Rwanda,Rwanda,Emmanuel Sebareme,4,0,27,0,6.75,11,4,0,0,0
T20I # 2205,Uganda Vs Rwanda,Rwanda,Kevin Irakoze,4,0,24,1,6.00,8,0,1,1,0
T20I # 2205,Uganda Vs Rwanda,Rwanda,Emile Rukiriza,4,0,25,1,6.25,12,0,2,0,0
T20I # 2205,Uganda Vs Rwanda,Rwanda,Ignace  Ntirenganya,2,0,11,1,5.50,3,0,0,0,0
T20I # 2205,Uganda Vs Rwanda,Rwanda,Clinton Rubagumya,2,0,19,1,9.50,3,1,0,2,0
T20I # 2205,Uganda Vs Rwanda,Uganda,Alpesh Ramjani,3.4,0,12,2,3.27,16,0,1,0,0
T20I # 2205,Uganda Vs Rwanda,Uganda,Bilal Hassan,2,0,8,1,4.00,8,1,0,0,0
T20I # 2205,Uganda Vs Rwanda,Uganda,Kenneth Waiswa,3,0,28,3,9.33,7,3,1,1,0
T20I # 2205,Uganda Vs Rwanda,Uganda,Henry Ssenyondo,3,0,32,0,10.66,4,1,3,0,0
T20I # 2205,Uganda Vs Rwanda,Uganda,Siraje Nsubuga,4,0,21,1,5.25,9,1,0,0,0
T20I # 2198,New Zealand Vs United Arab Emirates,United Arab Emirates,Junaid Siddique,4,0,35,2,8.75,6,1,1,1,0
T20I # 2198,New Zealand Vs United Arab Emirates,United Arab Emirates,Aayan Afzal Khan,2,0,12,0,6.00,6,1,0,0,0
T20I # 2198,New Zealand Vs United Arab Emirates,United Arab Emirates,Ali Naseer,3,0,40,0,13.33,1,1,3,0,0
T20I # 2198,New Zealand Vs United Arab Emirates,United Arab Emirates,Zahoor Khan,4,0,23,1,5.75,9,1,0,1,0
T20I # 2198,New Zealand Vs United Arab Emirates,United Arab Emirates,Basil Hameed,4,0,30,2,7.50,4,2,0,0,0
T20I # 2198,New Zealand Vs United Arab Emirates,United Arab Emirates,Mohammed Faraazuddin,3,0,15,1,5.00,5,0,0,0,0
T20I # 2198,New Zealand Vs United Arab Emirates,New Zealand,Tim Southee,4,0,25,5,6.25,13,4,0,1,0
T20I # 2198,New Zealand Vs United Arab Emirates,New Zealand,Kyle Jamieson,2.4,0,20,1,7.50,8,3,0,1,0
T20I # 2198,New Zealand Vs United Arab Emirates,New Zealand,Ben Lister,3,0,24,0,8.00,6,3,0,2,0
T20I # 2198,New Zealand Vs United Arab Emirates,New Zealand,Mitchell Santner,4,0,22,2,5.50,14,0,2,0,0
T20I # 2198,New Zealand Vs United Arab Emirates,New Zealand,Cole McConchie,2,0,19,0,9.50,2,1,1,0,0
T20I # 2198,New Zealand Vs United Arab Emirates,New Zealand,James Neesham,3,0,15,2,5.00,10,2,0,1,0
T20I # 2198,New Zealand Vs United Arab Emirates,New Zealand,Rachin Ravindra,1,0,8,0,8.00,1,1,0,0,0
T20I # 2262,Singapore Vs Thailand,Thailand,Narawit Nuntarach,3,0,30,0,10.00,-,-,-,0,0
T20I # 2262,Singapore Vs Thailand,Thailand,Chanchai Pengkumta,4,0,22,4,5.50,-,-,-,0,0
T20I # 2262,Singapore Vs Thailand,Thailand,Nopphon Senamontree,4,0,28,1,7.00,-,-,-,0,0
T20I # 2262,Singapore Vs Thailand,Thailand,Sarawut Maliwan,3,0,30,0,10.00,-,-,-,0,0
T20I # 2262,Singapore Vs Thailand,Thailand,Khanitson Namchaikul,4,0,23,1,5.75,-,-,-,0,0
T20I # 2262,Singapore Vs Thailand,Thailand,Phanuwat Desungnoen,2,0,18,1,9.00,-,-,-,0,0
T20I # 2262,Singapore Vs Thailand,Singapore,Aahan Gopinath Achar,4,1,8,4,2.00,-,-,-,0,0
T20I # 2262,Singapore Vs Thailand,Singapore,Janak Prakash,2,0,11,0,5.50,-,-,-,0,0
T20I # 2262,Singapore Vs Thailand,Singapore,Anish Paraam,4,0,11,2,2.75,-,-,-,0,0
T20I # 2262,Singapore Vs Thailand,Singapore,Anantha Krishna,4,1,11,2,2.75,-,-,-,0,0
T20I # 2262,Singapore Vs Thailand,Singapore,Ishaan Swaney,1,0,10,1,10.00,-,-,-,0,0
T20I # 2262,Singapore Vs Thailand,Singapore,Navin Param,0.3,0,2,1,4.00,-,-,-,0,0
T20I # 2337,Namibia Vs Zimbabwe,Zimbabwe,Richard Ngarava,3,1,6,2,2.00,16,1,0,1,0
T20I # 2337,Namibia Vs Zimbabwe,Zimbabwe,Tendai Chatara,3.4,0,7,3,1.90,15,0,0,0,0
T20I # 2337,Namibia Vs Zimbabwe,Zimbabwe,Ainsley Ndlovu,4,0,30,0,7.50,9,3,1,0,0
T20I # 2337,Namibia Vs Zimbabwe,Zimbabwe,Sikandar Raza,4,0,24,4,6.00,12,2,1,0,0
T20I # 2337,Namibia Vs Zimbabwe,Zimbabwe,Ryan Burl,4,0,33,1,8.25,9,4,1,0,0
T20I # 2337,Namibia Vs Zimbabwe,Namibia,Bernard Scholtz,4,0,11,3,2.75,16,1,0,0,0
T20I # 2337,Namibia Vs Zimbabwe,Namibia,JJ Smit,4,0,14,3,3.50,14,1,0,0,0
T20I # 2337,Namibia Vs Zimbabwe,Namibia,Tangeni Lungameni,4,0,23,1,5.75,6,1,0,0,0
T20I # 2337,Namibia Vs Zimbabwe,Namibia,Gerhard Erasmus,4,0,13,1,3.25,13,0,0,0,0
T20I # 2337,Namibia Vs Zimbabwe,Namibia,Jan Frylinck,3.2,0,31,1,9.30,5,4,0,0,0
T20I # 2342,Oman Vs Nepal,Nepal,Karan KC,4,0,43,3,10.75,11,4,3,2,0
T20I # 2342,Oman Vs Nepal,Nepal,Sompal Kami,4,0,16,2,4.00,13,1,0,1,0
T20I # 2342,Oman Vs Nepal,Nepal,Gulsan Jha,4,0,35,1,8.75,11,3,2,2,0
T20I # 2342,Oman Vs Nepal,Nepal,Sandeep Lamichhane,4,0,30,2,7.50,15,3,2,0,1
T20I # 2342,Oman Vs Nepal,Nepal,Abinash Bohara,4,0,18,1,4.50,6,0,0,0,0
T20I # 2342,Oman Vs Nepal,Oman,Bilal Khan,4,0,30,3,7.50,15,1,3,2,0
T20I # 2342,Oman Vs Nepal,Oman,Kaleemullah,3,0,37,0,12.33,5,2,3,1,0
T20I # 2342,Oman Vs Nepal,Oman,Shakeel Ahmed,3,0,15,2,5.00,11,1,1,0,0
T20I # 2342,Oman Vs Nepal,Oman,Mehran Khan,4,0,20,2,5.00,12,0,1,0,0
T20I # 2342,Oman Vs Nepal,Oman,Aqib Ilyas,4,0,22,2,5.50,11,0,1,0,0
T20I # 2342,Oman Vs Nepal,Oman,Zeeshan Maqsood,2,0,16,1,8.00,6,0,2,0,0
T20I # 2344,Malaysia Vs Singapore,Singapore,Janak Prakash,4,0,36,1,9.00,7,2,1,2,0
T20I # 2344,Malaysia Vs Singapore,Singapore,Ramesh Kalimuthu,4,0,48,2,12.00,8,4,3,2,0
T20I # 2344,Malaysia Vs Singapore,Singapore,Anish Paraam,3,0,25,0,8.33,6,2,1,0,0
T20I # 2344,Malaysia Vs Singapore,Singapore,Aaryan Menon,1,0,12,0,12.00,1,2,0,0,0
T20I # 2344,Malaysia Vs Singapore,Singapore,Harsha Bharadwaj,3,0,20,0,6.66,6,1,1,0,0
T20I # 2344,Malaysia Vs Singapore,Singapore,Thilip Thilappan,4,0,45,1,11.25,5,3,3,1,0
T20I # 2344,Malaysia Vs Singapore,Singapore,Aryaveer Chaudhary,1,0,7,0,7.00,1,0,0,0,1
T20I # 2344,Malaysia Vs Singapore,Malaysia,Pavandeep Singh,3.5,0,29,2,7.56,10,3,1,2,0
T20I # 2344,Malaysia Vs Singapore,Malaysia,Virandeep Singh,4,0,22,1,5.50,9,2,0,0,0
T20I # 2344,Malaysia Vs Singapore,Malaysia,Rizwan Haider,3,0,32,1,10.66,5,2,2,1,0
T20I # 2344,Malaysia Vs Singapore,Malaysia,Vijay Unni,1,0,17,0,17.00,0,2,1,0,0
T20I # 2344,Malaysia Vs Singapore,Malaysia,Khizar Hayat,3,0,20,1,6.66,7,3,0,0,0
T20I # 2344,Malaysia Vs Singapore,Malaysia,Muhammad Amir,3,0,16,5,5.33,6,1,0,1,0
T20I # 2339,Bahrain Vs Hong Kong,Hong Kong,Aizaz Khan,4,1,38,2,9.50,12,4,2,2,0
T20I # 2339,Bahrain Vs Hong Kong,Hong Kong,Ayush Shukla,3,0,27,0,9.00,8,5,0,1,0
T20I # 2339,Bahrain Vs Hong Kong,Hong Kong,Ehsan Khan,4,1,17,2,4.25,14,0,0,1,0
T20I # 2339,Bahrain Vs Hong Kong,Hong Kong,Nasrulla Rana,3.3,0,21,3,6.00,11,2,0,4,0
T20I # 2339,Bahrain Vs Hong Kong,Hong Kong,Yasim Murtaza,4,0,31,2,7.75,14,3,1,2,0
T20I # 2339,Bahrain Vs Hong Kong,Hong Kong,Mohammad Ghazanfar,1,0,11,0,11.00,2,0,1,2,0
T20I # 2339,Bahrain Vs Hong Kong,Bahrain,Abdul Majid,3.1,0,7,3,2.21,15,1,0,0,0
T20I # 2339,Bahrain Vs Hong Kong,Bahrain,Ali Dawood,4,0,23,2,5.75,11,3,0,0,0
T20I # 2339,Bahrain Vs Hong Kong,Bahrain,Rizwan Butt,4,0,26,2,6.50,10,2,0,1,0
T20I # 2339,Bahrain Vs Hong Kong,Bahrain,Sathaiya Veerapathiran,4,0,23,1,5.75,8,0,0,2,0
T20I # 2339,Bahrain Vs Hong Kong,Bahrain,Sachin Kumar,1,0,13,0,13.00,1,2,0,0,1
T20I # 2339,Bahrain Vs Hong Kong,Bahrain,Imran Anwar,3,0,32,1,10.66,5,2,2,2,0
T20I # 2345,Bahrain Vs Kuwait,Kuwait,Mirza Ahmed,4,0,31,2,7.75,15,2,3,0,0
T20I # 2345,Bahrain Vs Kuwait,Kuwait,Yasin Patel,4,0,32,1,8.00,12,2,2,2,0
T20I # 2345,Bahrain Vs Kuwait,Kuwait,Sayed Monib,3,0,43,1,14.33,5,5,2,1,2
T20I # 2345,Bahrain Vs Kuwait,Kuwait,Mohammed Aslam,4,0,18,1,4.50,11,1,0,0,0
T20I # 2345,Bahrain Vs Kuwait,Kuwait,Shiraz Khan,4,0,22,2,5.50,11,2,0,0,0
T20I # 2345,Bahrain Vs Kuwait,Kuwait,Meet Bhavsar,1,0,10,1,10.00,1,0,1,0,0
T20I # 2345,Bahrain Vs Kuwait,Bahrain,Ali Dawood,4,0,23,2,5.75,14,1,2,0,0
T20I # 2345,Bahrain Vs Kuwait,Bahrain,Rizwan Butt,4,0,48,2,12.00,9,6,3,0,0
T20I # 2345,Bahrain Vs Kuwait,Bahrain,Abdul Majid,3,0,28,1,9.33,5,1,2,1,0
T20I # 2345,Bahrain Vs Kuwait,Bahrain,Sathaiya Veerapathiran,2.3,0,31,0,12.40,6,4,2,0,0
T20I # 2345,Bahrain Vs Kuwait,Bahrain,Sarfaraz Ali,3,0,27,0,9.00,2,3,0,0,0
T20I # 2314,Ghana Vs Sierra Leone,Sierra Leone,Samuel Conteh,3,0,19,0,6.33,8,2,0,1,0
T20I # 2314,Ghana Vs Sierra Leone,Sierra Leone,George Sesay,2,0,7,1,3.50,7,0,0,0,0
T20I # 2314,Ghana Vs Sierra Leone,Sierra Leone,Raymond Coker,4,0,20,1,5.00,10,1,0,0,0
T20I # 2314,Ghana Vs Sierra Leone,Sierra Leone,George Ngegba,4,0,25,1,6.25,14,2,1,0,1
T20I # 2314,Ghana Vs Sierra Leone,Sierra Leone,Miniru Kpaka,4,0,31,3,7.75,8,1,1,1,0
T20I # 2314,Ghana Vs Sierra Leone,Sierra Leone,Ibrahim Kamara,3,0,7,2,2.33,12,0,0,0,0
T20I # 2314,Ghana Vs Sierra Leone,Ghana,Godfred Bakiweyem,4,0,27,2,6.75,15,1,1,4,0
T20I # 2314,Ghana Vs Sierra Leone,Ghana,Syed Aqeel Israr,4,0,27,0,6.75,7,1,0,2,0
T20I # 2314,Ghana Vs Sierra Leone,Ghana,Obed Harvey,3,0,8,1,2.66,12,0,0,0,0
T20I # 2314,Ghana Vs Sierra Leone,Ghana,Michael Aboagye,2,0,11,0,5.50,6,0,1,0,0
T20I # 2314,Ghana Vs Sierra Leone,Ghana,Aziz Sualley,2,0,13,1,6.50,7,1,1,0,0
T20I # 2314,Ghana Vs Sierra Leone,Ghana,Daniel Anefie,4,0,16,1,4.00,17,1,0,1,0
T20I # 2314,Ghana Vs Sierra Leone,Ghana,Rexford Bakum,1,0,4,1,4.00,4,0,0,0,0
T20I # 2245,United Arab Emirates Vs Qatar,Qatar,Muhammad Jabir,3,0,33,1,11.00,4,4,0,2,1
T20I # 2245,United Arab Emirates Vs Qatar,Qatar,Bipin Kumar,1,0,17,0,17.00,1,2,1,0,1
T20I # 2245,United Arab Emirates Vs Qatar,Qatar,Adnan Mirza,2,0,26,1,13.00,6,5,0,1,0
T20I # 2245,United Arab Emirates Vs Qatar,Qatar,Muhammad Murad,4,0,32,0,8.00,9,5,0,1,0
T20I # 2245,United Arab Emirates Vs Qatar,Qatar,Bukhar Illikkal,4,0,23,1,5.75,6,1,0,0,0
T20I # 2245,United Arab Emirates Vs Qatar,Qatar,Mohammed Irshad,4,0,26,2,6.50,10,1,1,1,0
T20I # 2245,United Arab Emirates Vs Qatar,Qatar,Himanshu Rathod,2,0,9,2,4.50,4,0,0,0,0
T20I # 2245,United Arab Emirates Vs Qatar,United Arab Emirates,Junaid Siddique,3,0,24,1,8.00,9,2,1,1,0
T20I # 2245,United Arab Emirates Vs Qatar,United Arab Emirates,Muhammad Jawadullah,4,0,25,1,6.25,14,3,0,1,1
T20I # 2245,United Arab Emirates Vs Qatar,United Arab Emirates,Aayan Afzal Khan,4,0,23,2,5.75,13,2,1,0,0
T20I # 2245,United Arab Emirates Vs Qatar,United Arab Emirates,Ali Naseer,3.1,0,17,2,5.36,7,1,0,1,0
T20I # 2245,United Arab Emirates Vs Qatar,United Arab Emirates,Zahoor Khan,4,0,16,4,4.00,13,0,0,2,1
T20I # 2320,Chile Vs Mexico,Mexico,Pratik Singh Bais,4,0,14,2,3.50,-,-,-,0,0
T20I # 2320,Chile Vs Mexico,Mexico,Shoaib Rafiq,4,0,10,1,2.50,-,-,-,2,0
T20I # 2320,Chile Vs Mexico,Mexico,Shantanu Kaveri,4,0,13,1,3.25,-,-,-,0,0
T20I # 2320,Chile Vs Mexico,Mexico,Luis Hermida,2,0,9,0,4.50,-,-,-,1,0
T20I # 2320,Chile Vs Mexico,Mexico,Shashikant Laxman,4,0,15,2,3.75,-,-,-,0,0
T20I # 2320,Chile Vs Mexico,Mexico,Praveen Santhanakrishnan,1,0,5,0,5.00,-,-,-,2,1
T20I # 2320,Chile Vs Mexico,Mexico,Bhargav Narasimha,1,0,6,0,6.00,-,-,-,1,0
T20I # 2320,Chile Vs Mexico,Chile,Edward Taylor,4,0,26,2,6.50,-,-,-,2,3
T20I # 2320,Chile Vs Mexico,Chile,Guillermo Aburto,3,0,17,1,5.66,-,-,-,3,1
T20I # 2320,Chile Vs Mexico,Chile,Amit Uniyal,3,0,13,1,4.33,-,-,-,1,0
T20I # 2320,Chile Vs Mexico,Chile,Alex Carthew,3,0,12,1,4.00,-,-,-,1,0
T20I # 2320,Chile Vs Mexico,Chile,Alfredo Puentes,0.2,0,6,0,18.00,-,-,-,0,0
T20I # 2341,Kuwait Vs United Arab Emirates,United Arab Emirates,Junaid Siddique,4,0,25,2,6.25,11,3,0,2,0
T20I # 2341,Kuwait Vs United Arab Emirates,United Arab Emirates,Aayan Afzal Khan,4,0,17,0,4.25,16,1,1,0,0
T20I # 2341,Kuwait Vs United Arab Emirates,United Arab Emirates,Ali Naseer,4,1,14,2,3.50,15,1,0,0,0
T20I # 2341,Kuwait Vs United Arab Emirates,United Arab Emirates,Nilansh Keswani,4,0,16,2,4.00,14,2,0,0,0
T20I # 2341,Kuwait Vs United Arab Emirates,United Arab Emirates,Zahoor Khan,4,0,13,2,3.25,17,1,0,1,1
T20I # 2341,Kuwait Vs United Arab Emirates,Kuwait,Yasin Patel,4,0,20,1,5.00,15,3,0,0,0
T20I # 2341,Kuwait Vs United Arab Emirates,Kuwait,Mohamed Shafeeq,1,0,11,0,11.00,2,2,0,1,0
T20I # 2341,Kuwait Vs United Arab Emirates,Kuwait,Sayed Monib,1,0,17,0,17.00,1,3,0,2,0
T20I # 2341,Kuwait Vs United Arab Emirates,Kuwait,Mohammed Aslam,4,0,17,3,4.25,15,1,1,0,0
T20I # 2341,Kuwait Vs United Arab Emirates,Kuwait,Shiraz Khan,3,0,16,1,5.33,5,1,0,0,0
T20I # 2341,Kuwait Vs United Arab Emirates,Kuwait,Nimish Lathief,1,0,7,0,7.00,3,1,0,1,0
T20I # 2341,Kuwait Vs United Arab Emirates,Kuwait,Meet Bhavsar,0.2,0,6,0,18.00,1,0,1,0,0
T20I # 2180,Scotland Vs Ireland,Ireland,Mark Adair,4,0,20,1,5.00,12,2,0,0,1
T20I # 2180,Scotland Vs Ireland,Ireland,Josh Little,4,0,34,0,8.50,5,4,0,0,0
T20I # 2180,Scotland Vs Ireland,Ireland,Barry McCarthy,4,0,42,2,10.50,7,4,2,1,0
T20I # 2180,Scotland Vs Ireland,Ireland,Curtis Campher,3,0,51,0,17.00,0,4,4,1,0
T20I # 2180,Scotland Vs Ireland,Ireland,Ben White,4,0,45,2,11.25,6,3,3,1,0
T20I # 2180,Scotland Vs Ireland,Ireland,George Dockrell,1,0,15,0,15.00,1,0,2,0,0
T20I # 2180,Scotland Vs Ireland,Scotland,Bradley Currie,4,1,13,5,3.25,19,2,0,0,0
T20I # 2180,Scotland Vs Ireland,Scotland,Mark Watt,4,0,45,0,11.25,3,4,2,0,0
T20I # 2180,Scotland Vs Ireland,Scotland,Brandon McMullen,1,0,16,0,16.00,2,0,2,1,0
T20I # 2180,Scotland Vs Ireland,Scotland,Safyaan Sharif,4,0,43,0,10.75,5,4,1,3,0
T20I # 2180,Scotland Vs Ireland,Scotland,Gavin Main,3,0,44,1,14.66,6,3,4,2,0
T20I # 2180,Scotland Vs Ireland,Scotland,Michael Leask,3,0,30,2,10.00,9,0,4,0,0
T20I # 2180,Scotland Vs Ireland,Scotland,Chris Greaves,1,0,12,1,12.00,1,0,1,0,0
T20I # 2304,Canada Vs Bermuda,Bermuda,Cejay Outerbridge,3,0,10,1,3.33,12,1,0,0,0
T20I # 2304,Canada Vs Bermuda,Bermuda,Kamau Leverock,4,0,50,0,12.50,7,5,3,1,0
T20I # 2304,Canada Vs Bermuda,Bermuda,Zeko Burgess,2,0,17,0,8.50,3,2,0,1,0
T20I # 2304,Canada Vs Bermuda,Bermuda,Delray Rawlins,3,1,11,0,3.66,11,0,0,0,0
T20I # 2304,Canada Vs Bermuda,Bermuda,Dominic Sabir,4,0,34,2,8.50,7,1,2,0,0
T20I # 2304,Canada Vs Bermuda,Bermuda,Derrick Brangman,2,0,7,1,3.50,6,0,0,1,0
T20I # 2304,Canada Vs Bermuda,Canada,Kaleem Sana,3.5,1,4,3,1.04,21,0,0,2,0
T20I # 2304,Canada Vs Bermuda,Canada,Harsh Thaker,3,0,21,1,7.00,5,1,1,0,0
T20I # 2304,Canada Vs Bermuda,Canada,Dillon Heyliger,1,0,12,0,12.00,0,2,0,0,0
T20I # 2304,Canada Vs Bermuda,Canada,Saad Bin Zafar,3,0,26,1,8.66,11,1,3,0,0
T20I # 2304,Canada Vs Bermuda,Canada,Nikhil Dutta,3,0,16,2,5.33,10,0,1,1,0
T20I # 2304,Canada Vs Bermuda,Canada,Pargat Singh,1,0,3,0,3.00,3,0,0,0,0
T20I # 2304,Canada Vs Bermuda,Canada,Jeremy Gordon,2,0,6,3,3.00,6,0,0,0,0
T20I # 2305,Sierra Leone Vs Nigeria,Nigeria,Chiemelie Udekwe,3,0,8,1,2.66,14,0,0,3,0
T20I # 2305,Sierra Leone Vs Nigeria,Nigeria,Peter Aho,2,0,10,0,5.00,5,0,0,2,0
T20I # 2305,Sierra Leone Vs Nigeria,Nigeria,Isaac Okpe,4,0,8,3,2.00,18,0,0,0,2
T20I # 2305,Sierra Leone Vs Nigeria,Nigeria,Mohameed Taiwo,4,1,13,4,3.25,20,1,1,1,0
T20I # 2305,Sierra Leone Vs Nigeria,Nigeria,Ridwan Abdulkareem,1,0,3,0,3.00,3,0,0,0,0
T20I # 2305,Sierra Leone Vs Nigeria,Nigeria,Akhere Isesele,0.5,0,5,1,6.00,3,1,0,0,0
T20I # 2305,Sierra Leone Vs Nigeria,Sierra Leone,George Sesay,1,0,8,1,8.00,2,0,0,1,1
T20I # 2305,Sierra Leone Vs Nigeria,Sierra Leone,Miniru Kpaka,3.1,0,22,0,6.94,7,2,0,0,0
T20I # 2305,Sierra Leone Vs Nigeria,Sierra Leone,Ibrahim Kamara,3,0,16,0,5.33,4,0,0,0,0
T20I # 2298,Nigeria Vs Ghana,Ghana,Michael Aboagye,4,0,21,3,5.25,13,2,0,1,0
T20I # 2298,Nigeria Vs Ghana,Ghana,Godfred Bakiweyem,2,0,24,0,12.00,2,3,0,0,0
T20I # 2298,Nigeria Vs Ghana,Ghana,Syed Aqeel Israr,3.3,0,20,2,5.71,8,2,0,0,0
